shipment_id,product_id,supplier_id,warehouse_id,order_date,expected_date,actual_date,quantity,unit_cost,total_cost,delay_days,on_time,defective_units
SHP-004187,PROD-0057,SUP-17,WH-02,2024-05-08,2024-06-04,2024-06-04,204,69.76,14231.04,0,True,7
SHP-004188,PROD-0057,SUP-17,WH-02,2024-05-21,2024-06-13,2024-06-13,340,69.76,23718.4,0,True,11
SHP-004189,PROD-0057,SUP-17,WH-02,2024-06-03,2024-06-26,2024-06-26,143,69.76,9975.68,0,True,5
SHP-004190,PROD-0057,SUP-17,WH-02,2024-06-16,2024-07-03,2024-07-03,476,69.76,33205.76,0,True,16
SHP-004191,PROD-0057,SUP-17,WH-02,2024-06-29,2024-07-21,2024-07-21,319,69.76,22253.44,0,True,11
SHP-004192,PROD-0057,SUP-17,WH-02,2024-07-12,2024-08-01,2024-08-01,307,69.76,21416.32,0,True,10
SHP-004193,PROD-0057,SUP-17,WH-02,2024-07-25,2024-08-16,2024-08-16,289,69.76,20160.64,0,True,10
SHP-004194,PROD-0057,SUP-17,WH-02,2024-08-07,2024-08-27,2024-08-27,265,69.76,18486.4,0,True,9
SHP-004195,PROD-0057,SUP-17,WH-02,2024-08-20,2024-09-09,2024-09-09,336,69.76,23439.36,0,True,11
SHP-004196,PROD-0057,SUP-17,WH-02,2024-09-02,2024-09-24,2024-09-25,265,69.76,18486.4,1,False,9
SHP-004197,PROD-0057,SUP-17,WH-02,2024-09-15,2024-10-08,2024-10-08,364,69.76,25392.64,0,True,12
SHP-004198,PROD-0057,SUP-17,WH-02,2024-09-28,2024-10-17,2024-10-17,347,69.76,24206.72,0,True,12
SHP-004199,PROD-0057,SUP-17,WH-02,2024-10-11,2024-11-01,2024-11-01,367,69.76,25601.92,0,True,12
SHP-004200,PROD-0057,SUP-17,WH-02,2024-10-24,2024-11-15,2024-11-15,499,69.76,34810.24,0,True,17
SHP-004201,PROD-0057,SUP-17,WH-02,2024-11-06,2024-11-29,2024-11-29,482,69.76,33624.32,0,True,16
SHP-004202,PROD-0057,SUP-17,WH-02,2024-11-19,2024-12-16,2024-12-16,393,69.76,27415.68,0,True,13
SHP-004203,PROD-0057,SUP-17,WH-02,2024-12-02,2024-12-29,2024-12-29,440,69.76,30694.4,0,True,15
SHP-004204,PROD-0057,SUP-17,WH-02,2024-12-15,2025-01-11,2025-01-11,479,69.76,33415.04,0,True,16
SHP-004205,PROD-0057,SUP-17,WH-02,2024-12-28,2025-01-22,2025-01-22,188,69.76,13114.88,0,True,6
SHP-004206,PROD-0058,SUP-18,WH-03,2022-01-01,2022-02-28,2022-02-28,99,9.79,969.21,0,True,4
SHP-004207,PROD-0058,SUP-18,WH-03,2022-01-21,2022-03-04,2022-03-04,296,9.79,2897.84,0,True,14
SHP-004208,PROD-0058,SUP-18,WH-03,2022-02-10,2022-03-17,2022-03-17,81,9.79,792.99,0,True,4
SHP-004209,PROD-0058,SUP-18,WH-03,2022-03-02,2022-04-23,2022-04-23,395,9.79,3867.05,0,True,19
SHP-004210,PROD-0058,SUP-18,WH-03,2022-03-22,2022-05-03,2022-05-03,77,9.79,753.83,0,True,3
SHP-004211,PROD-0058,SUP-18,WH-03,2022-04-11,2022-06-02,2022-06-02,123,9.79,1204.17,0,True,6
SHP-004212,PROD-0058,SUP-18,WH-03,2022-05-01,2022-06-11,2022-06-11,303,9.79,2966.37,0,True,15
SHP-004213,PROD-0058,SUP-18,WH-03,2022-05-21,2022-07-11,2022-07-11,395,9.79,3867.05,0,True,19
SHP-004214,PROD-0058,SUP-18,WH-03,2022-06-10,2022-08-05,2022-08-05,204,9.79,1997.16,0,True,10
SHP-004215,PROD-0058,SUP-18,WH-03,2022-06-30,2022-08-02,2022-08-02,53,9.79,518.87,0,True,2
SHP-004216,PROD-0058,SUP-18,WH-03,2022-07-20,2022-08-25,2022-08-25,402,9.79,3935.58,0,True,19
SHP-004217,PROD-0058,SUP-18,WH-03,2022-08-09,2022-09-24,2022-09-24,50,9.79,489.5,0,True,2
SHP-004218,PROD-0058,SUP-18,WH-03,2022-08-29,2022-10-15,2022-10-15,111,9.79,1086.69,0,True,5
SHP-004219,PROD-0058,SUP-18,WH-03,2022-09-18,2022-10-30,2022-10-30,154,9.79,1507.66,0,True,7
SHP-004220,PROD-0058,SUP-18,WH-03,2022-10-08,2022-11-20,2022-11-20,476,9.79,4660.04,0,True,23
SHP-004221,PROD-0058,SUP-18,WH-03,2022-10-28,2022-12-04,2022-12-04,78,9.79,763.62,0,True,3
SHP-004222,PROD-0058,SUP-18,WH-03,2022-11-17,2023-01-05,2023-01-05,297,9.79,2907.63,0,True,14
SHP-004223,PROD-0058,SUP-18,WH-03,2022-12-07,2023-01-25,2023-01-25,480,9.79,4699.2,0,True,23
SHP-004224,PROD-0058,SUP-18,WH-03,2022-12-27,2023-02-11,2023-02-11,470,9.79,4601.3,0,True,23
SHP-004225,PROD-0058,SUP-18,WH-03,2023-01-16,2023-02-18,2023-02-18,489,9.79,4787.31,0,True,24
SHP-004226,PROD-0058,SUP-18,WH-03,2023-02-05,2023-03-20,2023-03-20,271,9.79,2653.09,0,True,13
SHP-004227,PROD-0058,SUP-18,WH-03,2023-02-25,2023-04-07,2023-04-07,144,9.79,1409.76,0,True,7
SHP-004228,PROD-0058,SUP-18,WH-03,2023-03-17,2023-04-27,2023-04-27,386,9.79,3778.94,0,True,19
SHP-004229,PROD-0058,SUP-18,WH-03,2023-04-06,2023-05-08,2023-05-08,429,9.79,4199.91,0,True,21
SHP-004230,PROD-0058,SUP-18,WH-03,2023-04-26,2023-06-03,2023-06-03,293,9.79,2868.47,0,True,14
SHP-004231,PROD-0058,SUP-18,WH-03,2023-05-16,2023-06-28,2023-06-28,391,9.79,3827.89,0,True,19
SHP-004232,PROD-0058,SUP-18,WH-03,2023-06-05,2023-07-17,2023-07-19,302,9.79,2956.58,2,False,15
SHP-004233,PROD-0058,SUP-18,WH-03,2023-06-25,2023-08-05,2023-08-05,250,9.79,2447.5,0,True,12
SHP-004234,PROD-0058,SUP-18,WH-03,2023-07-15,2023-08-22,2023-08-22,104,9.79,1018.16,0,True,5
SHP-004235,PROD-0058,SUP-18,WH-03,2023-08-04,2023-09-15,2023-09-15,267,9.79,2613.93,0,True,13
SHP-004236,PROD-0058,SUP-18,WH-03,2023-08-24,2023-09-29,2023-09-29,284,9.79,2780.36,0,True,14
SHP-004237,PROD-0058,SUP-18,WH-03,2023-09-13,2023-10-27,2023-10-27,55,9.79,538.45,0,True,2
SHP-004238,PROD-0058,SUP-18,WH-03,2023-10-03,2023-11-17,2023-11-17,380,9.79,3720.2,0,True,18
SHP-004239,PROD-0058,SUP-18,WH-03,2023-10-23,2023-11-29,2023-11-29,367,9.79,3592.93,0,True,18
SHP-004240,PROD-0058,SUP-18,WH-03,2023-11-12,2023-12-29,2023-12-29,231,9.79,2261.49,0,True,11
SHP-004241,PROD-0058,SUP-18,WH-03,2023-12-02,2024-01-08,2024-01-08,420,9.79,4111.8,0,True,20
SHP-004242,PROD-0058,SUP-18,WH-03,2023-12-22,2024-02-03,2024-02-03,131,9.79,1282.49,0,True,6
SHP-004243,PROD-0058,SUP-18,WH-03,2024-01-11,2024-02-26,2024-02-26,490,9.79,4797.1,0,True,24
SHP-004244,PROD-0058,SUP-18,WH-03,2024-01-31,2024-03-12,2024-03-12,411,9.79,4023.69,0,True,20
SHP-004245,PROD-0058,SUP-18,WH-03,2024-02-20,2024-03-29,2024-03-29,82,9.79,802.78,0,True,4
SHP-004246,PROD-0058,SUP-18,WH-03,2024-03-11,2024-04-22,2024-04-22,230,9.79,2251.7,0,True,11
SHP-004247,PROD-0058,SUP-18,WH-03,2024-03-31,2024-05-16,2024-05-16,223,9.79,2183.17,0,True,11
SHP-004248,PROD-0058,SUP-18,WH-03,2024-04-20,2024-06-03,2024-06-03,452,9.79,4425.08,0,True,22
SHP-004249,PROD-0058,SUP-18,WH-03,2024-05-10,2024-06-18,2024-06-18,440,9.79,4307.6,0,True,21
SHP-004250,PROD-0058,SUP-18,WH-03,2024-05-30,2024-07-08,2024-07-08,251,9.79,2457.29,0,True,12
SHP-004251,PROD-0058,SUP-18,WH-03,2024-06-19,2024-07-30,2024-08-01,380,9.79,3720.2,2,False,18
SHP-004252,PROD-0058,SUP-18,WH-03,2024-07-09,2024-08-25,2024-08-25,291,9.79,2848.89,0,True,14
SHP-004253,PROD-0058,SUP-18,WH-03,2024-07-29,2024-09-11,2024-09-11,344,9.79,3367.76,0,True,17
SHP-004254,PROD-0058,SUP-18,WH-03,2024-08-18,2024-09-27,2024-10-09,447,9.79,4376.13,12,False,22
SHP-004255,PROD-0058,SUP-18,WH-03,2024-09-07,2024-10-16,2024-10-16,116,9.79,1135.64,0,True,5
SHP-004256,PROD-0058,SUP-18,WH-03,2024-09-27,2024-10-30,2024-10-30,347,9.79,3397.13,0,True,17
SHP-004257,PROD-0058,SUP-18,WH-03,2024-10-17,2024-12-11,2024-12-11,474,9.79,4640.46,0,True,23
SHP-004258,PROD-0058,SUP-18,WH-03,2024-11-06,2024-12-16,2024-12-16,65,9.79,636.35,0,True,3
SHP-004259,PROD-0058,SUP-18,WH-03,2024-11-26,2025-01-03,2025-01-03,168,9.79,1644.72,0,True,8
SHP-004260,PROD-0058,SUP-18,WH-03,2024-12-16,2025-02-03,2025-02-03,305,9.79,2985.95,0,True,15
SHP-004261,PROD-0059,SUP-19,WH-04,2022-01-01,2022-01-28,2022-01-28,168,278.5,46788.0,0,True,11
SHP-004262,PROD-0059,SUP-19,WH-04,2022-01-21,2022-02-24,2022-02-24,425,278.5,118362.5,0,True,29
SHP-004263,PROD-0059,SUP-19,WH-04,2022-02-10,2022-03-12,2022-03-12,500,278.5,139250.0,0,True,34
SHP-004264,PROD-0059,SUP-19,WH-04,2022-03-02,2022-03-31,2022-03-31,246,278.5,68511.0,0,True,17
SHP-004265,PROD-0059,SUP-19,WH-04,2022-03-22,2022-04-27,2022-05-10,82,278.5,22837.0,13,False,5
SHP-004266,PROD-0059,SUP-19,WH-04,2022-04-11,2022-05-16,2022-05-16,108,278.5,30078.0,0,True,7
SHP-004267,PROD-0059,SUP-19,WH-04,2022-05-01,2022-05-24,2022-05-24,87,278.5,24229.5,0,True,6
SHP-004268,PROD-0059,SUP-19,WH-04,2022-05-21,2022-06-19,2022-06-19,360,278.5,100260.0,0,True,25
SHP-004269,PROD-0059,SUP-19,WH-04,2022-06-10,2022-07-18,2022-07-18,139,278.5,38711.5,0,True,9
SHP-004270,PROD-0059,SUP-19,WH-04,2022-06-30,2022-08-05,2022-08-05,280,278.5,77980.0,0,True,19
SHP-004271,PROD-0059,SUP-19,WH-04,2022-07-20,2022-08-19,2022-08-19,376,278.5,104716.0,0,True,26
SHP-004272,PROD-0059,SUP-19,WH-04,2022-08-09,2022-09-01,2022-09-01,150,278.5,41775.0,0,True,10
SHP-004273,PROD-0059,SUP-19,WH-04,2022-08-29,2022-10-11,2022-10-11,397,278.5,110564.5,0,True,27
SHP-004274,PROD-0059,SUP-19,WH-04,2022-09-18,2022-10-26,2022-10-26,429,278.5,119476.5,0,True,29
SHP-004275,PROD-0059,SUP-19,WH-04,2022-10-08,2022-12-02,2022-12-02,320,278.5,89120.0,0,True,22
SHP-004276,PROD-0059,SUP-19,WH-04,2022-10-28,2022-11-29,2022-11-29,94,278.5,26179.0,0,True,6
SHP-004277,PROD-0059,SUP-19,WH-04,2022-11-17,2022-12-24,2022-12-24,392,278.5,109172.0,0,True,27
SHP-004278,PROD-0059,SUP-19,WH-04,2022-12-07,2023-01-10,2023-01-10,464,278.5,129224.0,0,True,32
SHP-004279,PROD-0059,SUP-19,WH-04,2022-12-27,2023-01-14,2023-01-17,234,278.5,65169.0,3,False,16
SHP-004280,PROD-0059,SUP-19,WH-04,2023-01-16,2023-02-19,2023-02-19,329,278.5,91626.5,0,True,22
SHP-004281,PROD-0059,SUP-19,WH-04,2023-02-05,2023-02-20,2023-02-20,144,278.5,40104.0,0,True,10
SHP-004282,PROD-0059,SUP-19,WH-04,2023-02-25,2023-03-21,2023-03-21,422,278.5,117527.0,0,True,29
SHP-004283,PROD-0059,SUP-19,WH-04,2023-03-17,2023-04-20,2023-04-20,147,278.5,40939.5,0,True,10
SHP-004284,PROD-0059,SUP-19,WH-04,2023-04-06,2023-05-07,2023-05-07,473,278.5,131730.5,0,True,32
SHP-004285,PROD-0059,SUP-19,WH-04,2023-04-26,2023-05-02,2023-05-02,232,278.5,64612.0,0,True,16
SHP-004286,PROD-0059,SUP-19,WH-04,2023-05-16,2023-06-18,2023-06-28,486,278.5,135351.0,10,False,33
SHP-004287,PROD-0059,SUP-19,WH-04,2023-06-05,2023-06-26,2023-06-26,274,278.5,76309.0,0,True,19
SHP-004288,PROD-0059,SUP-19,WH-04,2023-06-25,2023-08-02,2023-08-02,497,278.5,138414.5,0,True,34
SHP-004289,PROD-0059,SUP-19,WH-04,2023-07-15,2023-08-15,2023-08-15,115,278.5,32027.5,0,True,8
SHP-004290,PROD-0059,SUP-19,WH-04,2023-08-04,2023-09-15,2023-09-15,101,278.5,28128.5,0,True,7
SHP-004291,PROD-0059,SUP-19,WH-04,2023-08-24,2023-09-10,2023-09-10,76,278.5,21166.0,0,True,5
SHP-004292,PROD-0059,SUP-19,WH-04,2023-09-13,2023-09-28,2023-09-28,61,278.5,16988.5,0,True,4
SHP-004293,PROD-0059,SUP-19,WH-04,2023-10-03,2023-11-14,2023-11-14,198,278.5,55143.0,0,True,13
SHP-004294,PROD-0059,SUP-19,WH-04,2023-10-23,2023-12-05,2023-12-05,410,278.5,114185.0,0,True,28
SHP-004295,PROD-0059,SUP-19,WH-04,2023-11-12,2024-01-05,2024-01-05,496,278.5,138136.0,0,True,34
SHP-004296,PROD-0059,SUP-19,WH-04,2023-12-02,2024-01-05,2024-01-08,88,278.5,24508.0,3,False,6
SHP-004297,PROD-0059,SUP-19,WH-04,2023-12-22,2024-01-25,2024-01-25,486,278.5,135351.0,0,True,33
SHP-004298,PROD-0059,SUP-19,WH-04,2024-01-11,2024-02-14,2024-02-23,306,278.5,85221.0,9,False,21
SHP-004299,PROD-0059,SUP-19,WH-04,2024-01-31,2024-03-09,2024-03-09,79,278.5,22001.5,0,True,5
SHP-004300,PROD-0059,SUP-19,WH-04,2024-02-20,2024-03-23,2024-03-23,106,278.5,29521.0,0,True,7
SHP-004301,PROD-0059,SUP-19,WH-04,2024-03-11,2024-03-25,2024-03-25,184,278.5,51244.0,0,True,12
SHP-004302,PROD-0059,SUP-19,WH-04,2024-03-31,2024-04-28,2024-04-28,223,278.5,62105.5,0,True,15
SHP-004303,PROD-0059,SUP-19,WH-04,2024-04-20,2024-05-17,2024-05-17,221,278.5,61548.5,0,True,15
SHP-004304,PROD-0059,SUP-19,WH-04,2024-05-10,2024-06-05,2024-06-05,154,278.5,42889.0,0,True,10
SHP-004305,PROD-0059,SUP-19,WH-04,2024-05-30,2024-07-07,2024-07-07,218,278.5,60713.0,0,True,15
SHP-004306,PROD-0059,SUP-19,WH-04,2024-06-19,2024-08-06,2024-08-06,499,278.5,138971.5,0,True,34
SHP-004307,PROD-0059,SUP-19,WH-04,2024-07-09,2024-08-09,2024-08-09,87,278.5,24229.5,0,True,6
SHP-004308,PROD-0059,SUP-19,WH-04,2024-07-29,2024-08-20,2024-09-02,362,278.5,100817.0,13,False,25
SHP-004309,PROD-0059,SUP-19,WH-04,2024-08-18,2024-09-16,2024-09-16,463,278.5,128945.5,0,True,32
SHP-004310,PROD-0059,SUP-19,WH-04,2024-09-07,2024-09-29,2024-09-29,86,278.5,23951.0,0,True,5
SHP-004311,PROD-0059,SUP-19,WH-04,2024-09-27,2024-10-28,2024-10-28,363,278.5,101095.5,0,True,25
SHP-004312,PROD-0059,SUP-19,WH-04,2024-10-17,2024-11-03,2024-11-05,295,278.5,82157.5,2,False,20
SHP-004313,PROD-0059,SUP-19,WH-04,2024-11-06,2024-12-04,2024-12-04,71,278.5,19773.5,0,True,4
SHP-004314,PROD-0059,SUP-19,WH-04,2024-11-26,2025-01-03,2025-01-03,309,278.5,86056.5,0,True,21
SHP-004315,PROD-0059,SUP-19,WH-04,2024-12-16,2025-01-16,2025-01-16,270,278.5,75195.0,0,True,18
SHP-004316,PROD-0060,SUP-20,WH-05,2022-01-01,2022-01-25,2022-01-25,498,399.08,198741.84,0,True,49
SHP-004317,PROD-0060,SUP-20,WH-05,2022-01-18,2022-02-11,2022-02-11,78,399.08,31128.24,0,True,7
SHP-004318,PROD-0060,SUP-20,WH-05,2022-02-04,2022-02-21,2022-02-21,465,399.08,185572.2,0,True,46
SHP-004319,PROD-0060,SUP-20,WH-05,2022-02-21,2022-03-14,2022-03-14,490,399.08,195549.2,0,True,48
SHP-004320,PROD-0060,SUP-20,WH-05,2022-03-10,2022-04-06,2022-04-06,427,399.08,170407.16,0,True,42
SHP-004321,PROD-0060,SUP-20,WH-05,2022-03-27,2022-04-19,2022-04-19,76,399.08,30330.08,0,True,7
SHP-004322,PROD-0060,SUP-20,WH-05,2022-04-13,2022-05-06,2022-05-06,406,399.08,162026.48,0,True,40
SHP-004323,PROD-0060,SUP-20,WH-05,2022-04-30,2022-05-20,2022-05-20,268,399.08,106953.44,0,True,26
SHP-004324,PROD-0060,SUP-20,WH-05,2022-05-17,2022-06-03,2022-06-03,274,399.08,109347.92,0,True,27
SHP-004325,PROD-0060,SUP-20,WH-05,2022-06-03,2022-06-24,2022-06-26,238,399.08,94981.04,2,False,23
SHP-004326,PROD-0060,SUP-20,WH-05,2022-06-20,2022-07-13,2022-07-13,273,399.08,108948.84,0,True,27
SHP-004327,PROD-0060,SUP-20,WH-05,2022-07-07,2022-07-28,2022-07-28,97,399.08,38710.76,0,True,9
SHP-004328,PROD-0060,SUP-20,WH-05,2022-07-24,2022-08-14,2022-08-14,261,399.08,104159.88,0,True,25
SHP-004329,PROD-0060,SUP-20,WH-05,2022-08-10,2022-08-31,2022-08-31,463,399.08,184774.04,0,True,45
SHP-004330,PROD-0060,SUP-20,WH-05,2022-08-27,2022-09-21,2022-09-21,73,399.08,29132.84,0,True,7
SHP-004331,PROD-0060,SUP-20,WH-05,2022-09-13,2022-10-04,2022-10-04,418,399.08,166815.44,0,True,41
SHP-004332,PROD-0060,SUP-20,WH-05,2022-09-30,2022-10-17,2022-10-21,89,399.08,35518.12,4,False,8
SHP-004333,PROD-0060,SUP-20,WH-05,2022-10-17,2022-11-05,2022-11-05,142,399.08,56669.36,0,True,14
SHP-004334,PROD-0060,SUP-20,WH-05,2022-11-03,2022-11-30,2022-11-30,229,399.08,91389.32,0,True,22
SHP-004335,PROD-0060,SUP-20,WH-05,2022-11-20,2022-12-12,2022-12-12,175,399.08,69839.0,0,True,17
SHP-004336,PROD-0060,SUP-20,WH-05,2022-12-07,2022-12-23,2022-12-23,253,399.08,100967.24,0,True,25
SHP-004337,PROD-0060,SUP-20,WH-05,2022-12-24,2023-01-16,2023-01-16,386,399.08,154044.88,0,True,38
SHP-004338,PROD-0060,SUP-20,WH-05,2023-01-10,2023-01-28,2023-01-28,328,399.08,130898.24,0,True,32
SHP-004339,PROD-0060,SUP-20,WH-05,2023-01-27,2023-02-18,2023-02-18,426,399.08,170008.08,0,True,42
SHP-004340,PROD-0060,SUP-20,WH-05,2023-02-13,2023-03-12,2023-03-12,489,399.08,195150.12,0,True,48
SHP-004341,PROD-0060,SUP-20,WH-05,2023-03-02,2023-03-20,2023-03-20,204,399.08,81412.32,0,True,20
SHP-004342,PROD-0060,SUP-20,WH-05,2023-03-19,2023-04-04,2023-04-04,199,399.08,79416.92,0,True,19
SHP-004343,PROD-0060,SUP-20,WH-05,2023-04-05,2023-04-29,2023-04-29,319,399.08,127306.52,0,True,31
SHP-004344,PROD-0060,SUP-20,WH-05,2023-04-22,2023-05-13,2023-05-13,327,399.08,130499.16,0,True,32
SHP-004345,PROD-0060,SUP-20,WH-05,2023-05-09,2023-05-31,2023-05-31,227,399.08,90591.16,0,True,22
SHP-004346,PROD-0060,SUP-20,WH-05,2023-05-26,2023-06-22,2023-06-22,368,399.08,146861.44,0,True,36
SHP-004347,PROD-0060,SUP-20,WH-05,2023-06-12,2023-06-30,2023-06-30,154,399.08,61458.32,0,True,15
SHP-004348,PROD-0060,SUP-20,WH-05,2023-06-29,2023-07-22,2023-07-25,316,399.08,126109.28,3,False,31
SHP-004349,PROD-0060,SUP-20,WH-05,2023-07-16,2023-08-08,2023-08-08,333,399.08,132893.64,0,True,32
SHP-004350,PROD-0060,SUP-20,WH-05,2023-08-02,2023-08-17,2023-08-17,421,399.08,168012.68,0,True,41
SHP-004351,PROD-0060,SUP-20,WH-05,2023-08-19,2023-09-13,2023-09-13,68,399.08,27137.44,0,True,6
SHP-004352,PROD-0060,SUP-20,WH-05,2023-09-05,2023-09-29,2023-09-29,382,399.08,152448.56,0,True,37
SHP-004353,PROD-0060,SUP-20,WH-05,2023-09-22,2023-10-13,2023-10-13,108,399.08,43100.64,0,True,10
SHP-004354,PROD-0060,SUP-20,WH-05,2023-10-09,2023-11-04,2023-11-04,67,399.08,26738.36,0,True,6
SHP-004355,PROD-0060,SUP-20,WH-05,2023-10-26,2023-11-07,2023-11-07,246,399.08,98173.68,0,True,24
SHP-004356,PROD-0060,SUP-20,WH-05,2023-11-12,2023-12-01,2023-12-06,93,399.08,37114.44,5,False,9
SHP-004357,PROD-0060,SUP-20,WH-05,2023-11-29,2023-12-24,2023-12-24,362,399.08,144466.96,0,True,35
SHP-004358,PROD-0060,SUP-20,WH-05,2023-12-16,2024-01-03,2024-01-03,491,399.08,195948.28,0,True,48
SHP-004359,PROD-0060,SUP-20,WH-05,2024-01-02,2024-01-19,2024-01-19,72,399.08,28733.76,0,True,7
SHP-004360,PROD-0060,SUP-20,WH-05,2024-01-19,2024-02-11,2024-02-11,144,399.08,57467.52,0,True,14
SHP-004361,PROD-0060,SUP-20,WH-05,2024-02-05,2024-02-22,2024-02-22,76,399.08,30330.08,0,True,7
SHP-004362,PROD-0060,SUP-20,WH-05,2024-02-22,2024-03-18,2024-03-18,327,399.08,130499.16,0,True,32
SHP-004363,PROD-0060,SUP-20,WH-05,2024-03-10,2024-04-05,2024-04-05,63,399.08,25142.04,0,True,6
SHP-004364,PROD-0060,SUP-20,WH-05,2024-03-27,2024-04-16,2024-04-16,222,399.08,88595.76,0,True,21
SHP-004365,PROD-0060,SUP-20,WH-05,2024-04-13,2024-05-04,2024-05-18,464,399.08,185173.12,14,False,45
SHP-004366,PROD-0060,SUP-20,WH-05,2024-04-30,2024-05-19,2024-05-19,437,399.08,174397.96,0,True,43
SHP-004367,PROD-0060,SUP-20,WH-05,2024-05-17,2024-06-07,2024-06-07,474,399.08,189163.92,0,True,46
SHP-004368,PROD-0060,SUP-20,WH-05,2024-06-03,2024-06-22,2024-06-22,268,399.08,106953.44,0,True,26
SHP-004369,PROD-0060,SUP-20,WH-05,2024-06-20,2024-07-18,2024-07-18,426,399.08,170008.08,0,True,42
SHP-004370,PROD-0060,SUP-20,WH-05,2024-07-07,2024-08-04,2024-08-04,105,399.08,41903.4,0,True,10
SHP-004371,PROD-0060,SUP-20,WH-05,2024-07-24,2024-08-14,2024-08-14,419,399.08,167214.52,0,True,41
SHP-004372,PROD-0060,SUP-20,WH-05,2024-08-10,2024-09-05,2024-09-05,323,399.08,128902.84,0,True,31
SHP-004373,PROD-0060,SUP-20,WH-05,2024-08-27,2024-09-20,2024-09-20,418,399.08,166815.44,0,True,41
SHP-004374,PROD-0060,SUP-20,WH-05,2024-09-13,2024-09-30,2024-09-30,183,399.08,73031.64,0,True,18
SHP-004375,PROD-0060,SUP-20,WH-05,2024-09-30,2024-10-16,2024-10-19,289,399.08,115334.12,3,False,28
SHP-004376,PROD-0060,SUP-20,WH-05,2024-10-17,2024-11-05,2024-11-17,171,399.08,68242.68,12,False,16
SHP-004377,PROD-0060,SUP-20,WH-05,2024-11-03,2024-11-20,2024-11-23,193,399.08,77022.44,3,False,19
SHP-004378,PROD-0060,SUP-20,WH-05,2024-11-20,2024-12-13,2024-12-13,190,399.08,75825.2,0,True,18
SHP-004379,PROD-0060,SUP-20,WH-05,2024-12-07,2024-12-31,2025-01-02,444,399.08,177191.52,2,False,43
SHP-004380,PROD-0060,SUP-20,WH-05,2024-12-24,2025-01-11,2025-01-11,342,399.08,136485.36,0,True,33
SHP-004381,PROD-0061,SUP-01,WH-01,2022-01-01,2022-02-16,2022-02-16,235,55.88,13131.8,0,True,15
SHP-004382,PROD-0061,SUP-01,WH-01,2022-01-17,2022-03-10,2022-03-10,450,55.88,25146.0,0,True,29
SHP-004383,PROD-0061,SUP-01,WH-01,2022-02-02,2022-03-11,2022-03-11,361,55.88,20172.68,0,True,23
SHP-004384,PROD-0061,SUP-01,WH-01,2022-02-18,2022-04-02,2022-04-02,341,55.88,19055.08,0,True,22
SHP-004385,PROD-0061,SUP-01,WH-01,2022-03-06,2022-04-19,2022-04-19,185,55.88,10337.8,0,True,12
SHP-004386,PROD-0061,SUP-01,WH-01,2022-03-22,2022-05-02,2022-05-02,286,55.88,15981.68,0,True,18
SHP-004387,PROD-0061,SUP-01,WH-01,2022-04-07,2022-05-29,2022-05-29,288,55.88,16093.44,0,True,19
SHP-004388,PROD-0061,SUP-01,WH-01,2022-04-23,2022-06-07,2022-06-08,295,55.88,16484.6,1,False,19
SHP-004389,PROD-0061,SUP-01,WH-01,2022-05-09,2022-06-24,2022-06-24,161,55.88,8996.68,0,True,10
SHP-004390,PROD-0061,SUP-01,WH-01,2022-05-25,2022-07-02,2022-07-02,90,55.88,5029.2,0,True,5
SHP-004391,PROD-0061,SUP-01,WH-01,2022-06-10,2022-07-27,2022-08-01,332,55.88,18552.16,5,False,21
SHP-004392,PROD-0061,SUP-01,WH-01,2022-06-26,2022-08-04,2022-08-10,275,55.88,15367.0,6,False,18
SHP-004393,PROD-0061,SUP-01,WH-01,2022-07-12,2022-08-26,2022-08-26,452,55.88,25257.76,0,True,29
SHP-004394,PROD-0061,SUP-01,WH-01,2022-07-28,2022-08-26,2022-08-26,303,55.88,16931.64,0,True,20
SHP-004395,PROD-0061,SUP-01,WH-01,2022-08-13,2022-09-27,2022-09-27,139,55.88,7767.32,0,True,9
SHP-004396,PROD-0061,SUP-01,WH-01,2022-08-29,2022-10-13,2022-10-16,385,55.88,21513.8,3,False,25
SHP-004397,PROD-0061,SUP-01,WH-01,2022-09-14,2022-10-26,2022-10-26,385,55.88,21513.8,0,True,25
SHP-004398,PROD-0061,SUP-01,WH-01,2022-09-30,2022-10-24,2022-10-24,309,55.88,17266.92,0,True,20
SHP-004399,PROD-0061,SUP-01,WH-01,2022-10-16,2022-12-02,2022-12-02,212,55.88,11846.56,0,True,14
SHP-004400,PROD-0061,SUP-01,WH-01,2022-11-01,2022-12-20,2022-12-20,166,55.88,9276.08,0,True,10
SHP-004401,PROD-0061,SUP-01,WH-01,2022-11-17,2022-12-19,2022-12-20,182,55.88,10170.16,1,False,12
SHP-004402,PROD-0061,SUP-01,WH-01,2022-12-03,2023-01-19,2023-01-19,482,55.88,26934.16,0,True,31
SHP-004403,PROD-0061,SUP-01,WH-01,2022-12-19,2023-01-21,2023-01-21,326,55.88,18216.88,0,True,21
SHP-004404,PROD-0061,SUP-01,WH-01,2023-01-04,2023-02-09,2023-02-09,170,55.88,9499.6,0,True,11
SHP-004405,PROD-0061,SUP-01,WH-01,2023-01-20,2023-02-28,2023-02-28,309,55.88,17266.92,0,True,20
SHP-004406,PROD-0061,SUP-01,WH-01,2023-02-05,2023-03-24,2023-03-24,89,55.88,4973.32,0,True,5
SHP-004407,PROD-0061,SUP-01,WH-01,2023-02-21,2023-04-07,2023-04-07,342,55.88,19110.96,0,True,22
